u,v,key,osmid,highway,lanes,maxspeed,oneway,ref,reversed,length,geometry,name,bridge,access,tunnel,junction
83943105,83943108,0,11898048,secondary,4,30 mph,FALSE,CT 37,FALSE,282.8245135,"LINESTRING (-73.4566747 41.4048325, -73.4565717 41.4050385, -73.4565031 41.4052317, -73.4564819 41.4053146, -73.4564494 41.4054419, -73.4564047 41.4056173, -73.4563704 41.4057516, -73.4563626 41.4057822, -73.4562892 41.4060697, -73.4562433 41.4062497, -73.4561867 41.4064716, -73.4561575 41.4065862, -73.4560804 41.4068882, -73.4560706 41.4069268, -73.4559709 41.4073174)",North Street,,,,
83943105,83943100,0,"[835278544, 660071477, 835278543]",secondary,,30 mph,FALSE,CT 37,TRUE,124.6229943,"LINESTRING (-73.4566747 41.4048325, -73.4570781 41.4042531, -73.4571379 41.4041797, -73.4571983 41.404105, -73.457351 41.4039936, -73.4574987 41.4039183)",North Street,yes,,,
83943108,83945604,0,10186947,residential,,,FALSE,,FALSE,117.0320701,"LINESTRING (-73.4559709 41.4073174, -73.4571317 41.4074357, -73.4573614 41.4074591)",Madison Avenue,,,,
83943108,83943110,0,11898048,secondary,4,30 mph,FALSE,CT 37,FALSE,164.8098737,"LINESTRING (-73.4559709 41.4073174, -73.4558826 41.4076773, -73.4558748 41.407709, -73.4558439 41.4078351, -73.4557342 41.4082825, -73.4556776 41.4085129, -73.4556472 41.408637, -73.4556133 41.4087751)",North Street,,,,
83943108,83943105,0,11898048,secondary,4,30 mph,FALSE,CT 37,TRUE,282.8245135,"LINESTRING (-73.4559709 41.4073174, -73.4560706 41.4069268, -73.4560804 41.4068882, -73.4561575 41.4065862, -73.4561867 41.4064716, -73.4562433 41.4062497, -73.4562892 41.4060697, -73.4563626 41.4057822, -73.4563704 41.4057516, -73.4564047 41.4056173, -73.4564494 41.4054419, -73.4564819 41.4053146, -73.4565031 41.4052317, -73.4565717 41.4050385, -73.4566747 41.4048325)",North Street,,,,
83943110,84012182,0,10178139,residential,,,FALSE,,FALSE,103.6323382,"LINESTRING (-73.4556133 41.4087751, -73.4543831 41.4086436)",Second Avenue,,,,
83943110,12795896477,0,11898048,secondary,4,30 mph,FALSE,CT 37,FALSE,68.71890333,"LINESTRING (-73.4556133 41.4087751, -73.4555891 41.4088821, -73.455559 41.4090117, -73.4554812 41.4093463, -73.4554724 41.409384)",North Street,,,,
83943110,83943108,0,11898048,secondary,4,30 mph,FALSE,CT 37,TRUE,164.8098737,"LINESTRING (-73.4556133 41.4087751, -73.4556472 41.408637, -73.4556776 41.4085129, -73.4557342 41.4082825, -73.4558439 41.4078351, -73.4558748 41.407709, -73.4558826 41.4076773, -73.4559709 41.4073174)",North Street,,,,
83943116,84013750,0,10185193,residential,,,FALSE,,TRUE,323.0415285,"LINESTRING (-73.4552825 41.4104728, -73.4558229 41.4101335, -73.4558711 41.4101033, -73.4559686 41.4100597, -73.4561231 41.4100661, -73.4562432 41.4101434, -73.4562947 41.4102786, -73.4564959 41.4117381, -73.4565535 41.4121375)",Padanaram Avenue,,,,
83943116,83898759,0,1370358307,secondary,4,30 mph,FALSE,CT 37,FALSE,39.01621959,"LINESTRING (-73.4552825 41.4104728, -73.4552956 41.4105606, -73.4553512 41.4108198)",North Street,,,,
83943116,12795896477,0,"[11898048, 1410949707, 1410949708]",secondary,4,30 mph,FALSE,CT 37,TRUE,122.2916578,"LINESTRING (-73.4552825 41.4104728, -73.4552807 41.4103674, -73.4552884 41.4102647, -73.455309 41.4101414, -73.4553202 41.4100891, -73.4554358 41.4095471, -73.45545 41.4094804, -73.4554724 41.409384)",North Street,,,,
83943120,84013750,0,660071474,secondary,,,FALSE,CT 37,FALSE,54.99846552,"LINESTRING (-73.4560115 41.4118557, -73.4565535 41.4121375)",Padanaram Road,,,,
83943120,84008067,0,10177296,tertiary,,25 mph,FALSE,,TRUE,193.2769439,"LINESTRING (-73.4560115 41.4118557, -73.4558022 41.4119605, -73.4552832 41.4121807, -73.4550807 41.4122682, -73.4548567 41.4123628, -73.4546918 41.4124352, -73.454445 41.4125388, -73.4543927 41.4125579, -73.454327 41.4125861, -73.4540159 41.4127379)",Hayestown Avenue,,,,
83943120,333780233,0,1370358306,secondary,4,30 mph,FALSE,CT 37,TRUE,109.6722062,"LINESTRING (-73.4560115 41.4118557, -73.4558742 41.411772, -73.455754 41.4116497, -73.4556682 41.4114887, -73.4554239 41.4109932)",North Street,,,,
83943867,83964725,0,10178352,residential,,,FALSE,,FALSE,65.83840722,"LINESTRING (-73.4672319 41.4516876, -73.4675221 41.4522383)",Pine Trail,,,,
83943867,7018495515,0,10178352,residential,,,FALSE,,TRUE,70.39354803,"LINESTRING (-73.4672319 41.4516876, -73.4669637 41.4510873)",Pine Trail,,,,
83943867,83943868,0,10168965,residential,,,FALSE,,FALSE,96.16985157,"LINESTRING (-73.4672319 41.4516876, -73.4666867 41.4518217, -73.466131 41.4519465)",Cedar Trail,,,,
83943868,83943867,0,10168965,residential,,,FALSE,,TRUE,96.16985157,"LINESTRING (-73.466131 41.4519465, -73.4666867 41.4518217, -73.4672319 41.4516876)",Cedar Trail,,,,
83944020,83932879,0,10178572,secondary,,,FALSE,,TRUE,715.6019657,"LINESTRING (-73.4727268 41.3810854, -73.4719305 41.381093, -73.4717015 41.3810905, -73.4715021 41.3810818, -73.4713344 41.3810634, -73.4711388 41.3810238, -73.4709529 41.3809732, -73.4707425 41.3809006, -73.4701807 41.3806744, -73.4699766 41.3806023, -73.4697783 41.3805528, -73.4695572 41.3805252, -73.4693466 41.3805144, -73.4691337 41.3805189, -73.4689379 41.3805374, -73.4687587 41.3805755, -73.4685687 41.3806265, -73.4683983 41.3806856, -73.4682469 41.3807479, -73.4680847 41.3808255, -73.4678172 41.3809567, -73.467263 41.38124, -73.4671045 41.3813275, -73.4670299 41.3813687, -73.4667862 41.3815154, -73.4666633 41.3815984, -73.4665612 41.3816673, -73.4662943 41.3818585, -73.4660659 41.3820222, -73.4654854 41.3824381, -73.4652614 41.3825986)",Park Avenue,,,,
83944020,83900032,0,"[10168975, 292814019, 660071323, 292814015]",residential,2,,FALSE,,TRUE,946.3616831,"LINESTRING (-73.4727268 41.3810854, -73.4727579 41.3811989, -73.4727907 41.3812549, -73.4728395 41.3812943, -73.4729185 41.3813157, -73.4730111 41.3813184, -73.4737063 41.381264, -73.4738333 41.3812675, -73.4738935 41.3812755, -73.4739443 41.3812823, -73.4740516 41.3813169, -73.4741597 41.3813703, -73.474252 41.3814338, -73.4743259 41.3815084, -73.474379 41.3815946, -73.47441 41.3816813, -73.4744242 41.3817706, -73.4744168 41.3818642, -73.4743464 41.3821488, -73.4743261 41.382238, -73.4743107 41.3823997, -73.4743136 41.3825114, -73.4743221 41.382564, -73.4743333 41.3826333, -73.4743612 41.382773, -73.4743909 41.3829087, -73.4744585 41.3831547, -73.4745175 41.3833379, -73.4745335 41.3833874, -73.4746015 41.3835904, -73.4748492 41.3843293, -73.4749098 41.3845437, -73.4749539 41.3847392, -73.4749597 41.3847733, -73.4749883 41.3849419, -73.475018 41.3851572, -73.475036 41.3853825, -73.4750369 41.3854032, -73.4750461 41.3856057, -73.4750423 41.3863943, -73.4750372 41.3874566, -73.4750299 41.3885042)",Segar Street,yes,,,
83944020,83898618,0,660071322,secondary,,,FALSE,,FALSE,106.2406951,"LINESTRING (-73.4727268 41.3810854, -73.4729474 41.3810798, -73.4731445 41.3810668, -73.4733244 41.3810504, -73.4734953 41.3810274, -73.4736592 41.3809952, -73.4738298 41.380954, -73.4739684 41.3809085)",Park Avenue,,,,
83944151,333784811,0,10168992,residential,,,FALSE,,FALSE,216.5200303,"LINESTRING (-73.4658576 41.3970022, -73.4634703 41.3977668)",Grandview Avenue,,,,
83944151,83955281,0,10184350,residential,,,FALSE,,FALSE,86.06560151,"LINESTRING (-73.4658576 41.3970022, -73.4662095 41.3977298)",Morris Street,,,,
83944151,83921446,0,10184350,residential,,,FALSE,,TRUE,276.4295485,"LINESTRING (-73.4658576 41.3970022, -73.4655297 41.3962612, -73.4654865 41.3961636, -73.4652194 41.3955599, -73.4650692 41.3951133, -73.4650297 41.3949836, -73.464919 41.3946203)",Morris Street,,,,
83944249,333784811,0,10169002,tertiary,,,FALSE,,FALSE,56.85285867,"LINESTRING (-73.4638958 41.398163, -73.4638321 41.3980735, -73.4637468 41.397991, -73.4634703 41.3977668)",Rose Hill Avenue,,,,
83944249,83944256,0,10169002,tertiary,,,FALSE,,TRUE,45.49418794,"LINESTRING (-73.4638958 41.398163, -73.4639371 41.3982481, -73.463966 41.3983356, -73.4640208 41.3985603)",Rose Hill Avenue,,,,
83944249,333784751,0,10185346,residential,,,FALSE,,TRUE,94.69042803,"LINESTRING (-73.4638958 41.398163, -73.4630423 41.3984123, -73.4628535 41.398496)",Ann Drive,,,,
83944256,83944259,0,10169002,tertiary,,,FALSE,,TRUE,105.6154289,"LINESTRING (-73.4640208 41.3985603, -73.4642955 41.3994875)",Rose Hill Avenue,,,,
83944256,83955279,0,660071392,residential,,,FALSE,,TRUE,133.1915189,"LINESTRING (-73.4640208 41.3985603, -73.4654456 41.3980195)",Highland Avenue,,,,
83944256,83944249,0,10169002,tertiary,,,FALSE,,FALSE,45.49418794,"LINESTRING (-73.4640208 41.3985603, -73.463966 41.3983356, -73.4639371 41.3982481, -73.4638958 41.398163)",Rose Hill Avenue,,,,
83944259,83944256,0,10169002,tertiary,,,FALSE,,FALSE,105.6154289,"LINESTRING (-73.4642955 41.3994875, -73.4640208 41.3985603)",Rose Hill Avenue,,,,
83944259,83963883,0,10171208,residential,,,FALSE,,FALSE,161.6718088,"LINESTRING (-73.4642955 41.3994875, -73.4661837 41.3991591)",Hoyt Street,,,,
83944259,83989271,0,10169002,tertiary,,,FALSE,,TRUE,55.13047835,"LINESTRING (-73.4642955 41.3994875, -73.4643813 41.3998029, -73.4643813 41.3999768)",Rose Hill Avenue,,,,
83944259,12871326181,0,10171208,residential,,,FALSE,,TRUE,113.9270641,"LINESTRING (-73.4642955 41.3994875, -73.4640036 41.3995197, -73.4635445 41.3995423, -73.4631945 41.3995663, -73.463096 41.3995769, -73.4629407 41.3996051)",Hoyt Street,,,,
83944692,83973246,0,10167702,tertiary,,,FALSE,,FALSE,23.31702392,"LINESTRING (-73.4510022 41.3897782, -73.4507362 41.3898426)",Wooster Street,,,,
83944692,83944694,0,10169040,residential,,,FALSE,,FALSE,98.002871,"LINESTRING (-73.4510022 41.3897782, -73.450466 41.388994)",Robinview Terrace,,,,
83944692,83932850,0,10167702,tertiary,,,FALSE,,TRUE,81.99411735,"LINESTRING (-73.4510022 41.3897782, -73.4513219 41.3896937, -73.4515336 41.3896377, -73.4519292 41.3895331)",Wooster Street,,,,
83944694,83944692,0,10169040,residential,,,FALSE,,TRUE,98.002871,"LINESTRING (-73.450466 41.388994, -73.4510022 41.3897782)",Robinview Terrace,,,,
83945500,83931742,0,10169098,residential,,,FALSE,,TRUE,115.5311532,"LINESTRING (-73.4488149 41.4391221, -73.4486957 41.4385492, -73.4485828 41.4380979)",Carlyle Road,,,,
83945604,9028693471,0,10169112,residential,,,FALSE,,FALSE,191.3962525,"LINESTRING (-73.4573614 41.4074591, -73.457267 41.4079805, -73.4572241 41.4081157, -73.457164 41.4082444, -73.4570867 41.408341, -73.456958 41.4084504, -73.4569391 41.4084658, -73.4569057 41.4084847, -73.4563179 41.4084159, -73.4562746 41.4085753)",Stratton Place,,,,
83945604,83989029,0,10186947,residential,,,FALSE,,FALSE,63.06639596,"LINESTRING (-73.4573614 41.4074591, -73.4577219 41.4074848, -73.4581156 41.4074977)",Madison Avenue,,,,
83945604,83943108,0,10186947,residential,,,FALSE,,TRUE,117.0320701,"LINESTRING (-73.4573614 41.4074591, -73.4571317 41.4074357, -73.4559709 41.4073174)",Madison Avenue,,,,
83945982,83925646,0,10169148,residential,,,FALSE,,FALSE,144.6086515,"LINESTRING (-73.4284697 41.4339575, -73.4272259 41.434864)",Sunnyside Avenue,,,,
83945982,83967110,0,10179330,residential,,,FALSE,,FALSE,238.7902191,"LINESTRING (-73.4284697 41.4339575, -73.4278353 41.4334565, -73.4277711 41.4334036, -73.4277102 41.4333534, -73.4274544 41.4331422, -73.4272166 41.432946, -73.4268898 41.4326764, -73.4265287 41.4323784)",Karen Road,,,,
83945982,83975893,0,10179330,residential,,,FALSE,,TRUE,475.2207246,"LINESTRING (-73.4284697 41.4339575, -73.4285666 41.4340472, -73.4286232 41.4341006, -73.4295863 41.4350088, -73.4304982 41.436714, -73.430745 41.4368024, -73.4318715 41.436529)",Karen Road,,,,
83945983,83925646,0,10169148,residential,,,FALSE,,TRUE,67.694679,"LINESTRING (-73.4266359 41.4352823, -73.4272259 41.434864)",Sunnyside Avenue,,,,
83946981,83946983,0,10169228,residential,,,FALSE,,FALSE,69.05910442,"LINESTRING (-73.4474677 41.4437433, -73.4466563 41.4438689)",Baxter Avenue,,,,
83946981,83920104,0,10169228,residential,,,FALSE,,TRUE,63.64948848,"LINESTRING (-73.4474677 41.4437433, -73.4482175 41.4436349)",Baxter Avenue,,,,
83946981,83922892,0,10179726,residential,,,FALSE,,FALSE,97.16055302,"LINESTRING (-73.4474677 41.4437433, -73.4479473 41.4445397)",Crest Avenue,,,,
83946981,84019412,0,10179726,residential,,,FALSE,,TRUE,159.3520816,"LINESTRING (-73.4474677 41.4437433, -73.4467584 41.4424125)",Crest Avenue,,,,
83946983,83946981,0,10169228,residential,,,FALSE,,TRUE,69.05910442,"LINESTRING (-73.4466563 41.4438689, -73.4474677 41.4437433)",Baxter Avenue,,,,
83946983,84036065,0,10182146,residential,,,FALSE,,TRUE,146.9142834,"LINESTRING (-73.4466563 41.4438689, -73.4460016 41.4426422)",Thaddeus Avenue,,,,
83946983,83922892,0,"[10182146, 10166477]",residential,,,FALSE,,FALSE,163.4837363,"LINESTRING (-73.4466563 41.4438689, -73.4467412 41.4439916, -73.4468348 41.4444387, -73.4468783 41.444502, -73.4469632 41.4445324, -73.4479473 41.4445397)","['Thaddeus Avenue', 'Powell Street']",,,,
83947174,83947176,0,10169239,residential,,,FALSE,,FALSE,169.1258724,"LINESTRING (-73.4332396 41.399373, -73.4332232 41.3993044, -73.4331568 41.3990267, -73.4329472 41.3981506, -73.4328343 41.3978847)",Byron Street,,,,
83947174,84030390,0,186740985,secondary,,,FALSE,,FALSE,88.52478705,"LINESTRING (-73.4332396 41.399373, -73.4337033 41.3994006, -73.4339186 41.3994134, -73.4342976 41.399436)",White Street,,,,
83947174,83924251,0,186740985,secondary,,,FALSE,,TRUE,146.6461581,"LINESTRING (-73.4332396 41.399373, -73.432182 41.3993076, -73.4317774 41.3992936, -73.4316906 41.3992922, -73.4314856 41.3992872)",White Street,,,,
83947176,83947174,0,10169239,residential,,,FALSE,,TRUE,169.1258724,"LINESTRING (-73.4328343 41.3978847, -73.4329472 41.3981506, -73.4331568 41.3990267, -73.4332232 41.3993044, -73.4332396 41.399373)",Byron Street,,,,
83947176,83972726,0,30295084,tertiary,,,FALSE,,FALSE,45.61531351,"LINESTRING (-73.4328343 41.3978847, -73.4326197 41.3980263, -73.4324395 41.398168)",Triangle Street,,,,
83947176,3531497433,0,30295084,tertiary,,,FALSE,,TRUE,215.4590461,"LINESTRING (-73.4328343 41.3978847, -73.4331335 41.3977549, -73.4334168 41.397639, -73.4336007 41.3975318, -73.4337654 41.3974358, -73.4338313 41.3973492, -73.4341022 41.3969932, -73.4341409 41.3969423, -73.434472 41.3965261, -73.4345043 41.3964798)",Triangle Street,,,,
83947188,3629678078,0,10169242,residential,,,FALSE,,FALSE,250.3642889,"LINESTRING (-73.4338038 41.4136147, -73.4332676 41.4123278, -73.4331601 41.4120699, -73.4330528 41.4117725, -73.4329793 41.4114522)",Avalon Valley Drive,,,,
83947188,84029248,0,10181129,residential,3,30 mph,FALSE,,FALSE,110.0580931,"LINESTRING (-73.4338038 41.4136147, -73.4335549 41.4137692, -73.4332717 41.413898, -73.4329713 41.4140074, -73.4326623 41.4140975)",Sand Pit Road,,,,
83947188,83930459,0,10181129,residential,3,30 mph,FALSE,,TRUE,226.1856998,"LINESTRING (-73.4338038 41.4136147, -73.434107 41.4134427, -73.4342577 41.4133576, -73.4344289 41.4132724, -73.4345955 41.4132081, -73.4347666 41.4131391, -73.4349089 41.4130863, -73.4350637 41.4130375, -73.4352931 41.4129758, -73.435431 41.4129384, -73.4355455 41.412898, -73.4356454 41.4128524, -73.4357593 41.4127792, -73.4358638 41.4127007, -73.4360685 41.4125383)",Sand Pit Road,,,,
83948071,83948073,0,10169323,residential,,,FALSE,,FALSE,107.4706841,"LINESTRING (-73.4397253 41.3915865, -73.4408154 41.3910714)",Home Place,,,,
83948071,83962558,0,10173433,residential,,,FALSE,,FALSE,159.6376731,"LINESTRING (-73.4397253 41.3915865, -73.4400687 41.3918698, -73.4402146 41.3920115, -73.4403433 41.3921596, -73.4404759 41.3923607, -73.4407553 41.3927842)",Sheridan Street,,,,
83948071,83972718,0,10173433,residential,,,FALSE,,TRUE,231.2067199,"LINESTRING (-73.4397253 41.3915865, -73.4393922 41.3913664, -73.4393016 41.3913004, -73.439279 41.3912839, -73.439073 41.3911165, -73.4388332 41.3908838, -73.4382827 41.3903497, -73.4379315 41.3900089)",Sheridan Street,,,,
83948073,83921820,0,10169323,residential,,,FALSE,,FALSE,72.70468315,"LINESTRING (-73.4408154 41.3910714, -73.4415535 41.3907237)",Home Place,,,,
83948073,83948071,0,10169323,residential,,,FALSE,,TRUE,107.4706841,"LINESTRING (-73.4408154 41.3910714, -73.4397253 41.3915865)",Home Place,,,,
83948073,84019617,0,10179791,residential,,,FALSE,,TRUE,134.1899152,"LINESTRING (-73.4408154 41.3910714, -73.4404213 41.3905073, -73.4400687 41.3900025)",Michael Street,,,,
83948396,83948400,0,10181471,residential,,,FALSE,,FALSE,146.7421482,"LINESTRING (-73.4639795 41.421364, -73.4625234 41.4221052)",Jeanette Road,,,,
83948396,83948400,1,10169353,residential,,,FALSE,,FALSE,444.841462,"LINESTRING (-73.4639795 41.421364, -73.4630923 41.4204448, -73.462883 41.4203322, -73.4626524 41.4202759, -73.4624002 41.4202558, -73.4621213 41.4203201, -73.4618633 41.420475, -73.4617023 41.4206962, -73.4616809 41.4209215, -73.4617351 41.4211448, -73.4619276 41.4214002, -73.4621857 41.4216717, -73.4624002 41.4219292, -73.4625234 41.4221052)",Horseshoe Drive,,,,
83948396,1378905204,0,10175247,residential,,,FALSE,,FALSE,824.1337657,"LINESTRING (-73.4639795 41.421364, -73.4651423 41.4225281, -73.4652152 41.4226418, -73.4654746 41.4234052, -73.4660421 41.4248316, -73.4663884 41.4256113, -73.466471 41.4257302, -73.466953 41.4260968, -73.4670146 41.426143, -73.4670731 41.4262054, -73.467107 41.4262678, -73.4671224 41.4263371, -73.4671317 41.4264272, -73.4671347 41.4265635, -73.4670662 41.427586, -73.4670502 41.4277094, -73.4670237 41.427797, -73.4669954 41.4278647, -73.4669582 41.4279111, -73.4668928 41.4279602, -73.466721 41.428029)",Mabel Avenue,,,,
83948396,83976399,0,10181471,residential,,,FALSE,,TRUE,128.3489101,"LINESTRING (-73.4639795 41.421364, -73.4643231 41.4213214, -73.464675 41.4213463, -73.4650857 41.4213867, -73.4652056 41.4213712, -73.4654668 41.421258)",Jeanette Road,,,,
83948400,83948396,0,10181471,residential,,,FALSE,,TRUE,146.7421482,"LINESTRING (-73.4625234 41.4221052, -73.4639795 41.421364)",Jeanette Road,,,,
83948400,83948396,1,10169353,residential,,,FALSE,,TRUE,444.841462,"LINESTRING (-73.4625234 41.4221052, -73.4624002 41.4219292, -73.4621857 41.4216717, -73.4619276 41.4214002, -73.4617351 41.4211448, -73.4616809 41.4209215, -73.4617023 41.4206962, -73.4618633 41.420475, -73.4621213 41.4203201, -73.4624002 41.4202558, -73.4626524 41.4202759, -73.462883 41.4203322, -73.4630923 41.4204448, -73.4639795 41.421364)",Horseshoe Drive,,,,
83948400,1378897835,0,10181472,residential,,,FALSE,,FALSE,563.5127255,"LINESTRING (-73.4625234 41.4221052, -73.4642839 41.4239639, -73.464996 41.4248269, -73.4651959 41.425115, -73.465667 41.425794, -73.4657584 41.4260882, -73.465776 41.4262602, -73.4657543 41.4263697, -73.4657103 41.4264617)",Jeanette Road,,,,
83948622,334014272,0,10168888,residential,,,FALSE,,TRUE,320.9339907,"LINESTRING (-73.4261641 41.3844323, -73.4265515 41.3841927, -73.4267992 41.3840395, -73.4272885 41.383711, -73.4274495 41.3836786, -73.4275724 41.3837646, -73.4279619 41.3842198, -73.4282245 41.3844946, -73.4286446 41.3849024, -73.428739 41.3850119)",Mannion's Lane,,,,
83948622,83948624,0,30286014,secondary,,,FALSE,CT 53,FALSE,49.5977307,"LINESTRING (-73.4261641 41.3844323, -73.4263186 41.3845868, -73.4265474 41.3847725)",South Street,,,,
83948624,83917350,0,10185000,residential,,,FALSE,,FALSE,340.6241157,"LINESTRING (-73.4265474 41.3847725, -73.4263757 41.3848729, -73.4260332 41.3850051, -73.4257765 41.385119, -73.425511 41.3852577, -73.4254642 41.385296, -73.4252683 41.3854561, -73.4251213 41.385602, -73.4248586 41.3858288, -73.4245848 41.3860652, -73.4243104 41.3862178, -73.4241873 41.3862472, -73.4241302 41.3862608, -73.4240173 41.3862878, -73.4237246 41.3863002, -73.4234402 41.3862607, -73.4232378 41.3862314)",Great Pasture Road,,,,
83948624,83942850,0,30286014,secondary,,,FALSE,CT 53,FALSE,177.6877923,"LINESTRING (-73.4265474 41.3847725, -73.4267252 41.3848342, -73.4269576 41.384876, -73.4274344 41.3849484, -73.4275975 41.3849732, -73.4276416 41.3849831, -73.4279408 41.3850505, -73.4279885 41.3850684, -73.4281095 41.3851138, -73.4282498 41.3851664, -73.4285244 41.3853145)",South Street,,,,
83948624,83948622,0,30286014,secondary,,,FALSE,CT 53,TRUE,49.5977307,"LINESTRING (-73.4265474 41.3847725, -73.4263186 41.3845868, -73.4261641 41.3844323)",South Street,,,,
83948625,83926779,0,10186778,residential,,,FALSE,,TRUE,300.0962857,"LINESTRING (-73.429769 41.3861002, -73.4303428 41.3858193, -73.4327816 41.3846255)",Wixted Avenue,,,,
